# name input_path ligand_code designs
ccd_2e2 ./data/rfd3/ccd_ligands/structures/2E2.cif 2E2 2
ccd_235 ./data/rfd3/ccd_ligands/structures/235.cif 235 2
ccd_a1av7 ./data/rfd3/ccd_ligands/structures/A1AV7.cif A1AV7 2
ccd_fwp ./data/rfd3/ccd_ligands/structures/FWP.cif FWP 2
ccd_u7h ./data/rfd3/ccd_ligands/structures/U7H.cif U7H 2
ccd_ot0 ./data/rfd3/ccd_ligands/structures/OT0.cif OT0 2
ccd_cdo ./data/rfd3/ccd_ligands/structures/CDO.cif CDO 2
ccd_vsi ./data/rfd3/ccd_ligands/structures/VSI.cif VSI 2
ccd_3h3 ./data/rfd3/ccd_ligands/structures/3H3.cif 3H3 2
ccd_5ec ./data/rfd3/ccd_ligands/structures/5EC.cif 5EC 2
ccd_c1d ./data/rfd3/ccd_ligands/structures/C1D.cif C1D 2
ccd_jgc ./data/rfd3/ccd_ligands/structures/JGC.cif JGC 2
ccd_5ff ./data/rfd3/ccd_ligands/structures/5FF.cif 5FF 2
ccd_c33 ./data/rfd3/ccd_ligands/structures/C33.cif C33 2
ccd_lc2 ./data/rfd3/ccd_ligands/structures/LC2.cif LC2 2
ccd_a1h4y ./data/rfd3/ccd_ligands/structures/A1H4Y.cif A1H4Y 2
ccd_l3e ./data/rfd3/ccd_ligands/structures/L3E.cif L3E 2
ccd_yqc ./data/rfd3/ccd_ligands/structures/YQC.cif YQC 2
ccd_po1 ./data/rfd3/ccd_ligands/structures/PO1.cif PO1 2
ccd_rjh ./data/rfd3/ccd_ligands/structures/RJH.cif RJH 2
ccd_mo9 ./data/rfd3/ccd_ligands/structures/MO9.cif MO9 2
ccd_a1ijy ./data/rfd3/ccd_ligands/structures/A1IJY.cif A1IJY 2
ccd_juc ./data/rfd3/ccd_ligands/structures/JUC.cif JUC 2
ccd_k2y ./data/rfd3/ccd_ligands/structures/K2Y.cif K2Y 2
ccd_a1bwl ./data/rfd3/ccd_ligands/structures/A1BWL.cif A1BWL 2
ccd_8wj ./data/rfd3/ccd_ligands/structures/8WJ.cif 8WJ 2
ccd_m15 ./data/rfd3/ccd_ligands/structures/M15.cif M15 2
ccd_hie ./data/rfd3/ccd_ligands/structures/HIE.cif HIE 2
ccd_rl1 ./data/rfd3/ccd_ligands/structures/RL1.cif RL1 2
ccd_8vl ./data/rfd3/ccd_ligands/structures/8VL.cif 8VL 2
ccd_jxj ./data/rfd3/ccd_ligands/structures/JXJ.cif JXJ 2
ccd_ijg ./data/rfd3/ccd_ligands/structures/IJG.cif IJG 2
ccd_kqo ./data/rfd3/ccd_ligands/structures/KQO.cif KQO 2
ccd_epv ./data/rfd3/ccd_ligands/structures/EPV.cif EPV 2
ccd_8cp ./data/rfd3/ccd_ligands/structures/8CP.cif 8CP 2
ccd_8on ./data/rfd3/ccd_ligands/structures/8ON.cif 8ON 2
ccd_4e3 ./data/rfd3/ccd_ligands/structures/4E3.cif 4E3 2
ccd_mus ./data/rfd3/ccd_ligands/structures/MUS.cif MUS 2
ccd_hr6 ./data/rfd3/ccd_ligands/structures/HR6.cif HR6 2
ccd_5qn ./data/rfd3/ccd_ligands/structures/5QN.cif 5QN 2
ccd_cdd ./data/rfd3/ccd_ligands/structures/CDD.cif CDD 2
ccd_4xi ./data/rfd3/ccd_ligands/structures/4XI.cif 4XI 2
ccd_qum ./data/rfd3/ccd_ligands/structures/QUM.cif QUM 2
ccd_n49 ./data/rfd3/ccd_ligands/structures/N49.cif N49 2
ccd_1wn ./data/rfd3/ccd_ligands/structures/1WN.cif 1WN 2
ccd_5ss ./data/rfd3/ccd_ligands/structures/5SS.cif 5SS 2
ccd_8dw ./data/rfd3/ccd_ligands/structures/8DW.cif 8DW 2
ccd_ooc ./data/rfd3/ccd_ligands/structures/OOC.cif OOC 2
ccd_i5g ./data/rfd3/ccd_ligands/structures/I5G.cif I5G 2
ccd_4v7 ./data/rfd3/ccd_ligands/structures/4V7.cif 4V7 2
ccd_898 ./data/rfd3/ccd_ligands/structures/898.cif 898 2
ccd_c5y ./data/rfd3/ccd_ligands/structures/C5Y.cif C5Y 2
ccd_5rc ./data/rfd3/ccd_ligands/structures/5RC.cif 5RC 2
ccd_d2l ./data/rfd3/ccd_ligands/structures/D2L.cif D2L 2
ccd_eec ./data/rfd3/ccd_ligands/structures/EEC.cif EEC 2
ccd_xg5 ./data/rfd3/ccd_ligands/structures/XG5.cif XG5 2
ccd_g81 ./data/rfd3/ccd_ligands/structures/G81.cif G81 2
ccd_hvl ./data/rfd3/ccd_ligands/structures/HVL.cif HVL 2
ccd_yqy ./data/rfd3/ccd_ligands/structures/YQY.cif YQY 2
ccd_aiu ./data/rfd3/ccd_ligands/structures/AIU.cif AIU 2
ccd_bat ./data/rfd3/ccd_ligands/structures/BAT.cif BAT 2
ccd_m3k ./data/rfd3/ccd_ligands/structures/M3K.cif M3K 2
ccd_q7h ./data/rfd3/ccd_ligands/structures/Q7H.cif Q7H 2
ccd_a1eel ./data/rfd3/ccd_ligands/structures/A1EEL.cif A1EEL 2
ccd_dh5 ./data/rfd3/ccd_ligands/structures/DH5.cif DH5 2
ccd_1uf ./data/rfd3/ccd_ligands/structures/1UF.cif 1UF 2
ccd_443 ./data/rfd3/ccd_ligands/structures/443.cif 443 2
ccd_a1eec ./data/rfd3/ccd_ligands/structures/A1EEC.cif A1EEC 2
ccd_kvk ./data/rfd3/ccd_ligands/structures/KVK.cif KVK 2
ccd_8k9 ./data/rfd3/ccd_ligands/structures/8K9.cif 8K9 2
ccd_a1i2i ./data/rfd3/ccd_ligands/structures/A1I2I.cif A1I2I 2
ccd_51w ./data/rfd3/ccd_ligands/structures/51W.cif 51W 2
ccd_ojr ./data/rfd3/ccd_ligands/structures/OJR.cif OJR 2
ccd_csg ./data/rfd3/ccd_ligands/structures/CSG.cif CSG 2
ccd_scb ./data/rfd3/ccd_ligands/structures/SCB.cif SCB 2
ccd_rqk ./data/rfd3/ccd_ligands/structures/RQK.cif RQK 2
ccd_9cs ./data/rfd3/ccd_ligands/structures/9CS.cif 9CS 2
ccd_hq7 ./data/rfd3/ccd_ligands/structures/HQ7.cif HQ7 2
ccd_c0z ./data/rfd3/ccd_ligands/structures/C0Z.cif C0Z 2
ccd_ham ./data/rfd3/ccd_ligands/structures/HAM.cif HAM 2
ccd_ng9 ./data/rfd3/ccd_ligands/structures/NG9.cif NG9 2
ccd_kue ./data/rfd3/ccd_ligands/structures/KUE.cif KUE 2
ccd_hr4 ./data/rfd3/ccd_ligands/structures/HR4.cif HR4 2
ccd_3iu ./data/rfd3/ccd_ligands/structures/3IU.cif 3IU 2
ccd_a1bln ./data/rfd3/ccd_ligands/structures/A1BLN.cif A1BLN 2
ccd_8vm ./data/rfd3/ccd_ligands/structures/8VM.cif 8VM 2
ccd_0g4 ./data/rfd3/ccd_ligands/structures/0G4.cif 0G4 2
ccd_yi4 ./data/rfd3/ccd_ligands/structures/YI4.cif YI4 2
ccd_3v0 ./data/rfd3/ccd_ligands/structures/3V0.cif 3V0 2
ccd_358 ./data/rfd3/ccd_ligands/structures/358.cif 358 2
ccd_yv1 ./data/rfd3/ccd_ligands/structures/YV1.cif YV1 2
ccd_67s ./data/rfd3/ccd_ligands/structures/67S.cif 67S 2
ccd_xku ./data/rfd3/ccd_ligands/structures/XKU.cif XKU 2
ccd_x97 ./data/rfd3/ccd_ligands/structures/X97.cif X97 2
ccd_waa ./data/rfd3/ccd_ligands/structures/WAA.cif WAA 2
ccd_d94 ./data/rfd3/ccd_ligands/structures/D94.cif D94 2
ccd_f1s ./data/rfd3/ccd_ligands/structures/F1S.cif F1S 2
ccd_t77 ./data/rfd3/ccd_ligands/structures/T77.cif T77 2
ccd_h4v ./data/rfd3/ccd_ligands/structures/H4V.cif H4V 2
ccd_033 ./data/rfd3/ccd_ligands/structures/033.cif 033 2
ccd_062 ./data/rfd3/ccd_ligands/structures/062.cif 062 2
ccd_dj8 ./data/rfd3/ccd_ligands/structures/DJ8.cif DJ8 2
ccd_06t ./data/rfd3/ccd_ligands/structures/06T.cif 06T 2
ccd_bij ./data/rfd3/ccd_ligands/structures/BIJ.cif BIJ 2
ccd_yhz ./data/rfd3/ccd_ligands/structures/YHZ.cif YHZ 2
ccd_wsx ./data/rfd3/ccd_ligands/structures/WSX.cif WSX 2
ccd_y7z ./data/rfd3/ccd_ligands/structures/Y7Z.cif Y7Z 2
ccd_vda ./data/rfd3/ccd_ligands/structures/VDA.cif VDA 2
ccd_3qf ./data/rfd3/ccd_ligands/structures/3QF.cif 3QF 2
ccd_xkp ./data/rfd3/ccd_ligands/structures/XKP.cif XKP 2
ccd_uuk ./data/rfd3/ccd_ligands/structures/UUK.cif UUK 2
ccd_vve ./data/rfd3/ccd_ligands/structures/VVE.cif VVE 2
ccd_a1irs ./data/rfd3/ccd_ligands/structures/A1IRS.cif A1IRS 2
ccd_qh8 ./data/rfd3/ccd_ligands/structures/QH8.cif QH8 2
ccd_y8o ./data/rfd3/ccd_ligands/structures/Y8O.cif Y8O 2
ccd_i68 ./data/rfd3/ccd_ligands/structures/I68.cif I68 2
ccd_l0q ./data/rfd3/ccd_ligands/structures/L0Q.cif L0Q 2
ccd_c24 ./data/rfd3/ccd_ligands/structures/C24.cif C24 2
ccd_rt9 ./data/rfd3/ccd_ligands/structures/RT9.cif RT9 2
ccd_znq ./data/rfd3/ccd_ligands/structures/ZNQ.cif ZNQ 2
ccd_ow1 ./data/rfd3/ccd_ligands/structures/OW1.cif OW1 2
ccd_52j ./data/rfd3/ccd_ligands/structures/52J.cif 52J 2
ccd_kn9 ./data/rfd3/ccd_ligands/structures/KN9.cif KN9 2
ccd_qyv ./data/rfd3/ccd_ligands/structures/QYV.cif QYV 2
ccd_dwm ./data/rfd3/ccd_ligands/structures/DWM.cif DWM 2
ccd_poo ./data/rfd3/ccd_ligands/structures/POO.cif POO 2
ccd_j1q ./data/rfd3/ccd_ligands/structures/J1Q.cif J1Q 2
ccd_bdu ./data/rfd3/ccd_ligands/structures/BDU.cif BDU 2
ccd_d9o ./data/rfd3/ccd_ligands/structures/D9O.cif D9O 2
ccd_7zb ./data/rfd3/ccd_ligands/structures/7ZB.cif 7ZB 2
ccd_zvp ./data/rfd3/ccd_ligands/structures/ZVP.cif ZVP 2
ccd_rcg ./data/rfd3/ccd_ligands/structures/RCG.cif RCG 2
ccd_g0d ./data/rfd3/ccd_ligands/structures/G0D.cif G0D 2
ccd_otl ./data/rfd3/ccd_ligands/structures/OTL.cif OTL 2
ccd_a0p ./data/rfd3/ccd_ligands/structures/A0P.cif A0P 2
ccd_a1id8 ./data/rfd3/ccd_ligands/structures/A1ID8.cif A1ID8 2
ccd_a1id9 ./data/rfd3/ccd_ligands/structures/A1ID9.cif A1ID9 2
ccd_szp ./data/rfd3/ccd_ligands/structures/SZP.cif SZP 2
ccd_9a3 ./data/rfd3/ccd_ligands/structures/9A3.cif 9A3 2
ccd_qyy ./data/rfd3/ccd_ligands/structures/QYY.cif QYY 2
ccd_8ff ./data/rfd3/ccd_ligands/structures/8FF.cif 8FF 2
ccd_8af ./data/rfd3/ccd_ligands/structures/8AF.cif 8AF 2
ccd_ifo ./data/rfd3/ccd_ligands/structures/IFO.cif IFO 2
ccd_35b ./data/rfd3/ccd_ligands/structures/35B.cif 35B 2
ccd_yft ./data/rfd3/ccd_ligands/structures/YFT.cif YFT 2
ccd_8om ./data/rfd3/ccd_ligands/structures/8OM.cif 8OM 2
ccd_63d ./data/rfd3/ccd_ligands/structures/63D.cif 63D 2
ccd_6ss ./data/rfd3/ccd_ligands/structures/6SS.cif 6SS 2
ccd_fdj ./data/rfd3/ccd_ligands/structures/FDJ.cif FDJ 2
ccd_evt ./data/rfd3/ccd_ligands/structures/EVT.cif EVT 2
ccd_q0m ./data/rfd3/ccd_ligands/structures/Q0M.cif Q0M 2
ccd_x4n ./data/rfd3/ccd_ligands/structures/X4N.cif X4N 2
ccd_a1l8b ./data/rfd3/ccd_ligands/structures/A1L8B.cif A1L8B 2
ccd_yze ./data/rfd3/ccd_ligands/structures/YZE.cif YZE 2
ccd_3bg ./data/rfd3/ccd_ligands/structures/3BG.cif 3BG 2
ccd_a1ivd ./data/rfd3/ccd_ligands/structures/A1IVD.cif A1IVD 2
ccd_7t5 ./data/rfd3/ccd_ligands/structures/7T5.cif 7T5 2
ccd_9pf ./data/rfd3/ccd_ligands/structures/9PF.cif 9PF 2
ccd_34s ./data/rfd3/ccd_ligands/structures/34S.cif 34S 2
ccd_ocu ./data/rfd3/ccd_ligands/structures/OCU.cif OCU 2
ccd_dry ./data/rfd3/ccd_ligands/structures/DRY.cif DRY 2
ccd_h9h ./data/rfd3/ccd_ligands/structures/H9H.cif H9H 2
ccd_89s ./data/rfd3/ccd_ligands/structures/89S.cif 89S 2
ccd_8dg ./data/rfd3/ccd_ligands/structures/8DG.cif 8DG 2
ccd_qqs ./data/rfd3/ccd_ligands/structures/QQS.cif QQS 2
ccd_wiq ./data/rfd3/ccd_ligands/structures/WIQ.cif WIQ 2
ccd_x3p ./data/rfd3/ccd_ligands/structures/X3P.cif X3P 2
ccd_hzv ./data/rfd3/ccd_ligands/structures/HZV.cif HZV 2
ccd_lp3 ./data/rfd3/ccd_ligands/structures/LP3.cif LP3 2
ccd_aki ./data/rfd3/ccd_ligands/structures/AKI.cif AKI 2
ccd_ml0 ./data/rfd3/ccd_ligands/structures/ML0.cif ML0 2
ccd_qys ./data/rfd3/ccd_ligands/structures/QYS.cif QYS 2
ccd_v7y ./data/rfd3/ccd_ligands/structures/V7Y.cif V7Y 2
ccd_9na ./data/rfd3/ccd_ligands/structures/9NA.cif 9NA 2
ccd_lqy ./data/rfd3/ccd_ligands/structures/LQY.cif LQY 2
ccd_a1add ./data/rfd3/ccd_ligands/structures/A1ADD.cif A1ADD 2
ccd_ddi ./data/rfd3/ccd_ligands/structures/DDI.cif DDI 2
ccd_a1anu ./data/rfd3/ccd_ligands/structures/A1ANU.cif A1ANU 2
ccd_unw ./data/rfd3/ccd_ligands/structures/UNW.cif UNW 2
ccd_ji0 ./data/rfd3/ccd_ligands/structures/JI0.cif JI0 2
ccd_4o4 ./data/rfd3/ccd_ligands/structures/4O4.cif 4O4 2
ccd_wjp ./data/rfd3/ccd_ligands/structures/WJP.cif WJP 2
ccd_7a1 ./data/rfd3/ccd_ligands/structures/7A1.cif 7A1 2
ccd_b4a ./data/rfd3/ccd_ligands/structures/B4A.cif B4A 2
ccd_s7c ./data/rfd3/ccd_ligands/structures/S7C.cif S7C 2
ccd_0og ./data/rfd3/ccd_ligands/structures/0OG.cif 0OG 2
ccd_6bn ./data/rfd3/ccd_ligands/structures/6BN.cif 6BN 2
ccd_o3e ./data/rfd3/ccd_ligands/structures/O3E.cif O3E 2
ccd_ua1 ./data/rfd3/ccd_ligands/structures/UA1.cif UA1 2
ccd_9ld ./data/rfd3/ccd_ligands/structures/9LD.cif 9LD 2
ccd_dmq ./data/rfd3/ccd_ligands/structures/DMQ.cif DMQ 2
ccd_1i9 ./data/rfd3/ccd_ligands/structures/1I9.cif 1I9 2
ccd_az4 ./data/rfd3/ccd_ligands/structures/AZ4.cif AZ4 2
ccd_hvt ./data/rfd3/ccd_ligands/structures/HVT.cif HVT 2
ccd_nxr ./data/rfd3/ccd_ligands/structures/NXR.cif NXR 2
ccd_9uv ./data/rfd3/ccd_ligands/structures/9UV.cif 9UV 2
ccd_s2a ./data/rfd3/ccd_ligands/structures/S2A.cif S2A 2
ccd_ozb ./data/rfd3/ccd_ligands/structures/OZB.cif OZB 2
ccd_yiw ./data/rfd3/ccd_ligands/structures/YIW.cif YIW 2
ccd_yv7 ./data/rfd3/ccd_ligands/structures/YV7.cif YV7 2
ccd_9xl ./data/rfd3/ccd_ligands/structures/9XL.cif 9XL 2
ccd_atf ./data/rfd3/ccd_ligands/structures/ATF.cif ATF 2
ccd_2sz ./data/rfd3/ccd_ligands/structures/2SZ.cif 2SZ 2
ccd_e72 ./data/rfd3/ccd_ligands/structures/E72.cif E72 2
ccd_b4i ./data/rfd3/ccd_ligands/structures/B4I.cif B4I 2
ccd_6mr ./data/rfd3/ccd_ligands/structures/6MR.cif 6MR 2
ccd_n6b ./data/rfd3/ccd_ligands/structures/N6B.cif N6B 2
ccd_0fx ./data/rfd3/ccd_ligands/structures/0FX.cif 0FX 2
ccd_017 ./data/rfd3/ccd_ligands/structures/017.cif 017 2
ccd_a1ako ./data/rfd3/ccd_ligands/structures/A1AKO.cif A1AKO 2
ccd_umn ./data/rfd3/ccd_ligands/structures/UMN.cif UMN 2
ccd_anj ./data/rfd3/ccd_ligands/structures/ANJ.cif ANJ 2
ccd_a1h1m ./data/rfd3/ccd_ligands/structures/A1H1M.cif A1H1M 2
ccd_vt8 ./data/rfd3/ccd_ligands/structures/VT8.cif VT8 2
ccd_pql ./data/rfd3/ccd_ligands/structures/PQL.cif PQL 2
ccd_730 ./data/rfd3/ccd_ligands/structures/730.cif 730 2
ccd_4o1 ./data/rfd3/ccd_ligands/structures/4O1.cif 4O1 2
ccd_154 ./data/rfd3/ccd_ligands/structures/154.cif 154 2
ccd_4yb ./data/rfd3/ccd_ligands/structures/4YB.cif 4YB 2
ccd_8wn ./data/rfd3/ccd_ligands/structures/8WN.cif 8WN 2
ccd_a1icw ./data/rfd3/ccd_ligands/structures/A1ICW.cif A1ICW 2
ccd_ezf ./data/rfd3/ccd_ligands/structures/EZF.cif EZF 2
ccd_a1h7c ./data/rfd3/ccd_ligands/structures/A1H7C.cif A1H7C 2
ccd_93y ./data/rfd3/ccd_ligands/structures/93Y.cif 93Y 2
ccd_80i ./data/rfd3/ccd_ligands/structures/80I.cif 80I 2
ccd_xxw ./data/rfd3/ccd_ligands/structures/XXW.cif XXW 2
ccd_ksz ./data/rfd3/ccd_ligands/structures/KSZ.cif KSZ 2
ccd_tc2 ./data/rfd3/ccd_ligands/structures/TC2.cif TC2 2
ccd_irw ./data/rfd3/ccd_ligands/structures/IRW.cif IRW 2
ccd_xfa ./data/rfd3/ccd_ligands/structures/XFA.cif XFA 2
ccd_q70 ./data/rfd3/ccd_ligands/structures/Q70.cif Q70 2
ccd_3ez ./data/rfd3/ccd_ligands/structures/3EZ.cif 3EZ 2
ccd_i03 ./data/rfd3/ccd_ligands/structures/I03.cif I03 2
ccd_tm1 ./data/rfd3/ccd_ligands/structures/TM1.cif TM1 2
ccd_a4y ./data/rfd3/ccd_ligands/structures/A4Y.cif A4Y 2
ccd_7nz ./data/rfd3/ccd_ligands/structures/7NZ.cif 7NZ 2
ccd_jdj ./data/rfd3/ccd_ligands/structures/JDJ.cif JDJ 2
ccd_rwx ./data/rfd3/ccd_ligands/structures/RWX.cif RWX 2
ccd_fy7 ./data/rfd3/ccd_ligands/structures/FY7.cif FY7 2
ccd_5i1 ./data/rfd3/ccd_ligands/structures/5I1.cif 5I1 2
ccd_4ow ./data/rfd3/ccd_ligands/structures/4OW.cif 4OW 2
ccd_mmf ./data/rfd3/ccd_ligands/structures/MMF.cif MMF 2
ccd_8rh ./data/rfd3/ccd_ligands/structures/8RH.cif 8RH 2
ccd_90h ./data/rfd3/ccd_ligands/structures/90H.cif 90H 2
ccd_wgo ./data/rfd3/ccd_ligands/structures/WGO.cif WGO 2
ccd_u0d ./data/rfd3/ccd_ligands/structures/U0D.cif U0D 2
ccd_2ke ./data/rfd3/ccd_ligands/structures/2KE.cif 2KE 2
ccd_660 ./data/rfd3/ccd_ligands/structures/660.cif 660 2
ccd_5zl ./data/rfd3/ccd_ligands/structures/5ZL.cif 5ZL 2
ccd_un8 ./data/rfd3/ccd_ligands/structures/UN8.cif UN8 2
ccd_gdu ./data/rfd3/ccd_ligands/structures/GDU.cif GDU 2
ccd_ufm ./data/rfd3/ccd_ligands/structures/UFM.cif UFM 2
ccd_ge5 ./data/rfd3/ccd_ligands/structures/GE5.cif GE5 2
ccd_c3q ./data/rfd3/ccd_ligands/structures/C3Q.cif C3Q 2
ccd_274 ./data/rfd3/ccd_ligands/structures/274.cif 274 2
ccd_2sw ./data/rfd3/ccd_ligands/structures/2SW.cif 2SW 2
ccd_a1inr ./data/rfd3/ccd_ligands/structures/A1INR.cif A1INR 2
ccd_uew ./data/rfd3/ccd_ligands/structures/UEW.cif UEW 2
ccd_gxf ./data/rfd3/ccd_ligands/structures/GXF.cif GXF 2
ccd_4ms ./data/rfd3/ccd_ligands/structures/4MS.cif 4MS 2
ccd_7q6 ./data/rfd3/ccd_ligands/structures/7Q6.cif 7Q6 2
ccd_d30 ./data/rfd3/ccd_ligands/structures/D30.cif D30 2
ccd_ex4 ./data/rfd3/ccd_ligands/structures/EX4.cif EX4 2
ccd_tkj ./data/rfd3/ccd_ligands/structures/TKJ.cif TKJ 2
ccd_vra ./data/rfd3/ccd_ligands/structures/VRA.cif VRA 2
ccd_gnq ./data/rfd3/ccd_ligands/structures/GNQ.cif GNQ 2
ccd_ylv ./data/rfd3/ccd_ligands/structures/YLV.cif YLV 2
ccd_ym1 ./data/rfd3/ccd_ligands/structures/YM1.cif YM1 2
ccd_44l ./data/rfd3/ccd_ligands/structures/44L.cif 44L 2
ccd_3lg ./data/rfd3/ccd_ligands/structures/3LG.cif 3LG 2
ccd_9qd ./data/rfd3/ccd_ligands/structures/9QD.cif 9QD 2
ccd_kxg ./data/rfd3/ccd_ligands/structures/KXG.cif KXG 2
ccd_h5s ./data/rfd3/ccd_ligands/structures/H5S.cif H5S 2
ccd_urr ./data/rfd3/ccd_ligands/structures/URR.cif URR 2
ccd_9ey ./data/rfd3/ccd_ligands/structures/9EY.cif 9EY 2
ccd_yvp ./data/rfd3/ccd_ligands/structures/YVP.cif YVP 2
ccd_7vw ./data/rfd3/ccd_ligands/structures/7VW.cif 7VW 2
ccd_44z ./data/rfd3/ccd_ligands/structures/44Z.cif 44Z 2
ccd_lbr ./data/rfd3/ccd_ligands/structures/LBR.cif LBR 2
ccd_nwm ./data/rfd3/ccd_ligands/structures/NWM.cif NWM 2
ccd_fc7 ./data/rfd3/ccd_ligands/structures/FC7.cif FC7 2
ccd_ysw ./data/rfd3/ccd_ligands/structures/YSW.cif YSW 2
ccd_siy ./data/rfd3/ccd_ligands/structures/SIY.cif SIY 2
ccd_sln ./data/rfd3/ccd_ligands/structures/SLN.cif SLN 2
ccd_79g ./data/rfd3/ccd_ligands/structures/79G.cif 79G 2
ccd_bla ./data/rfd3/ccd_ligands/structures/BLA.cif BLA 2
ccd_a1agf ./data/rfd3/ccd_ligands/structures/A1AGF.cif A1AGF 2
ccd_8q9 ./data/rfd3/ccd_ligands/structures/8Q9.cif 8Q9 2
ccd_a1h55 ./data/rfd3/ccd_ligands/structures/A1H55.cif A1H55 2
ccd_i63 ./data/rfd3/ccd_ligands/structures/I63.cif I63 2
ccd_x74 ./data/rfd3/ccd_ligands/structures/X74.cif X74 2
ccd_gbr ./data/rfd3/ccd_ligands/structures/GBR.cif GBR 2
ccd_2iu ./data/rfd3/ccd_ligands/structures/2IU.cif 2IU 2
ccd_mxg ./data/rfd3/ccd_ligands/structures/MXG.cif MXG 2
ccd_bvx ./data/rfd3/ccd_ligands/structures/BVX.cif BVX 2
ccd_8b8 ./data/rfd3/ccd_ligands/structures/8B8.cif 8B8 2
ccd_ps7 ./data/rfd3/ccd_ligands/structures/PS7.cif PS7 2
ccd_3cb ./data/rfd3/ccd_ligands/structures/3CB.cif 3CB 2
ccd_pz1 ./data/rfd3/ccd_ligands/structures/PZ1.cif PZ1 2
ccd_a1d5i ./data/rfd3/ccd_ligands/structures/A1D5I.cif A1D5I 2
ccd_w0w ./data/rfd3/ccd_ligands/structures/W0W.cif W0W 2
ccd_cyc ./data/rfd3/ccd_ligands/structures/CYC.cif CYC 2
ccd_kq6 ./data/rfd3/ccd_ligands/structures/KQ6.cif KQ6 2
ccd_t1r ./data/rfd3/ccd_ligands/structures/T1R.cif T1R 2
ccd_ud4 ./data/rfd3/ccd_ligands/structures/UD4.cif UD4 2
ccd_9af ./data/rfd3/ccd_ligands/structures/9AF.cif 9AF 2
ccd_a1iv1 ./data/rfd3/ccd_ligands/structures/A1IV1.cif A1IV1 2
ccd_l5f ./data/rfd3/ccd_ligands/structures/L5F.cif L5F 2
ccd_3bp ./data/rfd3/ccd_ligands/structures/3BP.cif 3BP 2
ccd_ih4 ./data/rfd3/ccd_ligands/structures/IH4.cif IH4 2
ccd_a1lw8 ./data/rfd3/ccd_ligands/structures/A1LW8.cif A1LW8 2
ccd_b93 ./data/rfd3/ccd_ligands/structures/B93.cif B93 2
ccd_hjn ./data/rfd3/ccd_ligands/structures/HJN.cif HJN 2
ccd_kli ./data/rfd3/ccd_ligands/structures/KLI.cif KLI 2
ccd_l27 ./data/rfd3/ccd_ligands/structures/L27.cif L27 2
ccd_i8k ./data/rfd3/ccd_ligands/structures/I8K.cif I8K 2
ccd_2xt ./data/rfd3/ccd_ligands/structures/2XT.cif 2XT 2
ccd_n39 ./data/rfd3/ccd_ligands/structures/N39.cif N39 2
ccd_xm2 ./data/rfd3/ccd_ligands/structures/XM2.cif XM2 2
ccd_liu ./data/rfd3/ccd_ligands/structures/LIU.cif LIU 2
ccd_tw5 ./data/rfd3/ccd_ligands/structures/TW5.cif TW5 2
ccd_wjx ./data/rfd3/ccd_ligands/structures/WJX.cif WJX 2
ccd_1oj ./data/rfd3/ccd_ligands/structures/1OJ.cif 1OJ 2
ccd_nqi ./data/rfd3/ccd_ligands/structures/NQI.cif NQI 2
ccd_45b ./data/rfd3/ccd_ligands/structures/45B.cif 45B 2
ccd_p90 ./data/rfd3/ccd_ligands/structures/P90.cif P90 2
ccd_a1h71 ./data/rfd3/ccd_ligands/structures/A1H71.cif A1H71 2
ccd_ofh ./data/rfd3/ccd_ligands/structures/OFH.cif OFH 2
ccd_o20 ./data/rfd3/ccd_ligands/structures/O20.cif O20 2
ccd_tbh ./data/rfd3/ccd_ligands/structures/TBH.cif TBH 2
ccd_pbs ./data/rfd3/ccd_ligands/structures/PBS.cif PBS 2
ccd_318 ./data/rfd3/ccd_ligands/structures/318.cif 318 2
ccd_6ox ./data/rfd3/ccd_ligands/structures/6OX.cif 6OX 2
ccd_60z ./data/rfd3/ccd_ligands/structures/60Z.cif 60Z 2
ccd_dot ./data/rfd3/ccd_ligands/structures/DOT.cif DOT 2
ccd_v7n ./data/rfd3/ccd_ligands/structures/V7N.cif V7N 2
ccd_b44 ./data/rfd3/ccd_ligands/structures/B44.cif B44 2
ccd_oqy ./data/rfd3/ccd_ligands/structures/OQY.cif OQY 2
ccd_63q ./data/rfd3/ccd_ligands/structures/63Q.cif 63Q 2
ccd_xnc ./data/rfd3/ccd_ligands/structures/XNC.cif XNC 2
ccd_fw8 ./data/rfd3/ccd_ligands/structures/FW8.cif FW8 2
ccd_jyv ./data/rfd3/ccd_ligands/structures/JYV.cif JYV 2
ccd_ncc ./data/rfd3/ccd_ligands/structures/NCC.cif NCC 2
ccd_ueh ./data/rfd3/ccd_ligands/structures/UEH.cif UEH 2
ccd_a1bhu ./data/rfd3/ccd_ligands/structures/A1BHU.cif A1BHU 2
ccd_g79 ./data/rfd3/ccd_ligands/structures/G79.cif G79 2
ccd_yua ./data/rfd3/ccd_ligands/structures/YUA.cif YUA 2
ccd_iz2 ./data/rfd3/ccd_ligands/structures/IZ2.cif IZ2 2
ccd_xh0 ./data/rfd3/ccd_ligands/structures/XH0.cif XH0 2
ccd_xmb ./data/rfd3/ccd_ligands/structures/XMB.cif XMB 2
ccd_jkr ./data/rfd3/ccd_ligands/structures/JKR.cif JKR 2
ccd_txg ./data/rfd3/ccd_ligands/structures/TXG.cif TXG 2
ccd_myy ./data/rfd3/ccd_ligands/structures/MYY.cif MYY 2
