name,input_path,ligand_code,formula_weight,heavy_atoms,hetero_atoms,elements,formula,ccd_name,weight_bin
ccd_4fd,./data/rfd3/ccd_ligands/structures/4FD.cif,4FD,227.262,17,4,"C,H,N,O",C13 H13 N3 O,6-(benzylamino)pyridine-3-carboxamide,1
ccd_a1aj3,./data/rfd3/ccd_ligands/structures/A1AJ3.cif,A1AJ3,227.326,15,5,"C,H,N,O,S",C10 H17 N3 O S,"{(1S,2S)-1-methyl-2-[(3-methyl-1,2,4-thiadiazol-5-yl)amino]cyclopentyl}methanol",1
ccd_d3z,./data/rfd3/ccd_ligands/structures/D3Z.cif,D3Z,228.202,16,7,"C,H,N,O",C9 H12 N2 O5,"1-(5-deoxy-beta-L-xylofuranosyl)pyrimidine-2,4(1H,3H)-dione",1
ccd_tb5,./data/rfd3/ccd_ligands/structures/TB5.cif,TB5,228.290,17,3,"C,H,N,O",C14 H16 N2 O,4-(4-pyrrol-1-ylphenyl)morpholine,1
ccd_b77,./data/rfd3/ccd_ligands/structures/B77.cif,B77,229.274,17,3,"C,H,N,O",C14 H15 N O2,2-[(2-methoxy-5-methylphenoxy)methyl]pyridine,1
ccd_rdj,./data/rfd3/ccd_ligands/structures/RDJ.cif,RDJ,229.299,15,6,"C,H,N,O,S",C9 H15 N3 O2 S,"N-ethyl-2-{[5-(propan-2-yl)-1,3,4-oxadiazol-2-yl]sulfanyl}acetamide",1
ccd_o9x,./data/rfd3/ccd_ligands/structures/O9X.cif,O9X,230.211,16,6,"C,F,H,N,O",C10 H12 F2 N2 O2,(2R)-2-(difluoromethoxy)-N-(4-methylpyridin-3-yl)propanamide,1
ccd_tr4,./data/rfd3/ccd_ligands/structures/TR4.cif,TR4,230.289,16,5,"C,H,N,S",C11 H10 N4 S,5-amino-3-(methylsulfanyl)-1-phenyl-1H-pyrazole-4-carbonitrile,1
ccd_ssy,./data/rfd3/ccd_ligands/structures/SSY.cif,SSY,231.171,16,6,"C,F,H,N,O",C10 H8 F3 N O2,"~{N}-(3-ethanoylphenyl)-2,2,2-tris(fluoranyl)ethanamide",1
ccd_a1io3,./data/rfd3/ccd_ligands/structures/A1IO3.cif,A1IO3,231.254,17,6,"C,H,N,O",C11 H13 N5 O,N-phenethyl-2-(1H-tetrazol-5-yl)acetamide,1
ccd_eya,./data/rfd3/ccd_ligands/structures/EYA.cif,EYA,232.235,17,5,"C,H,N,O",C12 H12 N2 O3,"3-(3-methyl-4-oxo-3,4-dihydroquinazolin-2-yl)propanoic acid",1
ccd_uqa,./data/rfd3/ccd_ligands/structures/UQA.cif,UQA,232.235,17,5,"C,H,N,O",C12 H12 N2 O3,"5-ethyl-5-phenylpyrimidine-2,4,6(1H,3H,5H)-trione",1
ccd_a1bbx,./data/rfd3/ccd_ligands/structures/A1BBX.cif,A1BBX,232.282,17,5,"C,H,N,O",C12 H16 N4 O,"[(2R)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-2-yl]methanol",1
ccd_zve,./data/rfd3/ccd_ligands/structures/ZVE.cif,ZVE,233.233,16,6,"C,F,H,N",C10 H14 F3 N3,(3R)-3-[1-methyl-4-(trifluoromethyl)-1H-imidazol-2-yl]piperidine,1
ccd_w5c,./data/rfd3/ccd_ligands/structures/W5C.cif,W5C,233.290,16,5,"C,H,N,O,S",C11 H11 N3 O S,"2-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]-1-phenylethan-1-one",1
ccd_whp,./data/rfd3/ccd_ligands/structures/WHP.cif,WHP,233.715,14,5,"C,CL,H,N,O,S",C9 H12 Cl N O2 S,N-[(1R)-1-(2-chlorophenyl)ethyl]methanesulfonamide,1
ccd_5sj,./data/rfd3/ccd_ligands/structures/5SJ.cif,5SJ,234.251,17,5,"C,H,N,O",C12 H14 N2 O3,"ethyl (2~{R})-2-methyl-3-oxidanylidene-2,4-dihydro-1~{H}-quinoxaline-6-carboxylate",1
ccd_nqs,./data/rfd3/ccd_ligands/structures/NQS.cif,NQS,234.271,16,4,"C,H,O,S",C12 H10 O3 S,"2-[(2-hydroxyethyl)sulfanyl]naphthalene-1,4-dione",1
ccd_xxl,./data/rfd3/ccd_ligands/structures/XXL.cif,XXL,235.236,17,5,"C,H,N,O",C12 H13 N O4,"ethyl (3-oxo-2,3-dihydro-4H-1,4-benzoxazin-4-yl)acetate",1
ccd_ofz,./data/rfd3/ccd_ligands/structures/OFZ.cif,OFZ,235.368,17,3,"C,H,N",C14 H25 N3,1-(2-adamantylmethyl)-3-ethyl-guanidine,1
ccd_4zl,./data/rfd3/ccd_ligands/structures/4ZL.cif,4ZL,236.267,17,5,"C,H,N,O",C12 H16 N2 O3,ethyl N-(benzylcarbamoyl)glycinate,1
ccd_pwg,./data/rfd3/ccd_ligands/structures/PWG.cif,PWG,237.129,16,8,"C,F,H,N",C8 H4 F5 N3,"3-(difluoromethyl)-8-(trifluoromethyl)[1,2,4]triazolo[4,3-a]pyridine",1
ccd_k7u,./data/rfd3/ccd_ligands/structures/K7U.cif,K7U,237.249,17,5,"C,F,H,N",C12 H13 F2 N3,"6-[3-(3,3-difluoroazetidin-1-yl)prop-1-yn-1-yl]-4-methylpyridin-2-amine",1
ccd_8ss,./data/rfd3/ccd_ligands/structures/8SS.cif,8SS,238.084,13,4,"BR,C,H,N",C9 H8 Br N3,4-(4-bromophenyl)-1H-pyrazol-3-amine,1
ccd_c4f,./data/rfd3/ccd_ligands/structures/C4F.cif,C4F,238.284,18,3,"C,H,N,O",C15 H14 N2 O,"3-(3-methoxybenzyl)-1H-pyrrolo[2,3-b]pyridine",1
ccd_oid,./data/rfd3/ccd_ligands/structures/OID.cif,OID,238.326,17,4,"C,H,N,O",C13 H22 N2 O2,10-(1H-imidazol-1-yl)decanoic acid,1
ccd_5c1,./data/rfd3/ccd_ligands/structures/5C1.cif,5C1,238.627,16,6,"C,CL,H,N,O",C10 H7 Cl N2 O3,"5-(2-chlorophenyl)-N-hydroxy-1,3-oxazole-2-carboxamide",1
ccd_lqg,./data/rfd3/ccd_ligands/structures/LQG.cif,LQG,239.233,18,6,"C,H,N,O",C12 H9 N5 O,"5-(furan-2-ylmethylamino)-[1,2,4]triazolo[4,3-a]pyridine-6-carbonitrile",1
ccd_wz9,./data/rfd3/ccd_ligands/structures/WZ9.cif,WZ9,239.273,18,4,"C,H,N,O",C14 H13 N3 O,7-azanyl-3-(phenylmethyl)-1~{H}-benzimidazol-2-one,1
ccd_hxy,./data/rfd3/ccd_ligands/structures/HXY.cif,HXY,240.140,13,2,"BR,C,H,N",C11 H14 Br N,1-(4-bromobenzyl)pyrrolidine,1
ccd_vao,./data/rfd3/ccd_ligands/structures/VAO.cif,VAO,240.214,18,5,"C,H,N,O",C13 H8 N2 O3,2-(5-cyano-2-oxidanyl-phenyl)pyridine-4-carboxylic acid,1
ccd_1v4,./data/rfd3/ccd_ligands/structures/1V4.cif,1V4,240.229,18,3,"C,F,H,O",C15 H9 F O2,6-fluoro-2-phenyl-4H-chromen-4-one,1
ccd_elq,./data/rfd3/ccd_ligands/structures/ELQ.cif,ELQ,240.249,17,5,"C,F,H,N,O",C12 H14 F2 N2 O,"[3,4-bis(fluoranyl)phenyl]-(4-methylpiperazin-1-yl)methanone",1
ccd_n50,./data/rfd3/ccd_ligands/structures/N50.cif,N50,240.256,17,6,"C,H,N,O",C11 H16 N2 O4,"2-[(2,6-dimethoxy-5-methylpyrimidin-4-yl)methylidene]propane-1,3-diol",1
ccd_1hp,./data/rfd3/ccd_ligands/structures/1HP.cif,1HP,240.261,18,5,"C,H,N,O",C13 H12 N4 O,"4-(2-amino-1-methyl-1H-imidazo[4,5-b]pyridin-6-yl)phenol",1
ccd_3gx,./data/rfd3/ccd_ligands/structures/3GX.cif,3GX,240.300,18,3,"C,H,N,O",C15 H16 N2 O,"1-methyl-7-phenyl-2,3,4,6-tetrahydro-1,6-naphthyridin-5(1H)-one",1
ccd_wh1,./data/rfd3/ccd_ligands/structures/WH1.cif,WH1,240.300,18,3,"C,H,N,O",C15 H16 N2 O,N-methyl-N-[2-(pyridin-2-yl)ethyl]benzamide,1
ccd_jmj,./data/rfd3/ccd_ligands/structures/JMJ.cif,JMJ,241.290,15,7,"C,H,N,O,S",C8 H7 N3 O2 S2,"N-[5-(methylsulfanyl)-1,3,4-thiadiazol-2-yl]furan-2-carboxamide",1
ccd_xit,./data/rfd3/ccd_ligands/structures/XIT.cif,XIT,242.270,18,3,"C,H,O",C15 H14 O3,4-(4-hydroxyphenethyl)benzoic acid,1
ccd_0x7,./data/rfd3/ccd_ligands/structures/0X7.cif,0X7,242.276,18,5,"C,H,N,O",C13 H14 N4 O,3-[(2-methylphenyl)methylamino]pyrazine-2-carboxamide,1
ccd_s9d,./data/rfd3/ccd_ligands/structures/S9D.cif,S9D,242.276,18,5,"C,H,N,O",C13 H14 N4 O,2-[4-[(3~{S})-pyrazolidin-3-yl]phenoxy]pyrimidine,1
ccd_c7i,./data/rfd3/ccd_ligands/structures/C7I.cif,C7I,243.687,16,5,"C,CL,H,N,O",C11 H14 Cl N O3,"(3R)-3-(4-chlorophenyl)-N,5-dihydroxypentanamide",1
ccd_a1a9h,./data/rfd3/ccd_ligands/structures/A1A9H.cif,A1A9H,244.249,18,6,"C,H,N,O",C12 H12 N4 O2,"(2R)-2-(furan-2-yl)-2-[(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]ethan-1-ol",1
ccd_sg2,./data/rfd3/ccd_ligands/structures/SG2.cif,SG2,244.291,15,7,"C,H,N,O,S",C8 H8 N2 O3 S2,"1-METHYL-3-OXO-1,3-DIHYDRO-BENZO[C]ISOTHIAZOLE-5-SULFONIC ACID AMIDE",1
ccd_g9h,./data/rfd3/ccd_ligands/structures/G9H.cif,G9H,244.292,18,5,"C,H,N,O",C13 H16 N4 O,"2-[(dimethylamino)methyl]-5,6-dihydroimidazo[4,5,1-jk][1,4]benzodiazepin-7(4H)-one",1
ccd_u5b,./data/rfd3/ccd_ligands/structures/U5B.cif,U5B,244.309,17,3,"C,H,O,S",C14 H12 O2 S,"2-(1,2-dihydroacenaphthylen-5-ylsulfanyl)ethanoic acid",1
ccd_wv7,./data/rfd3/ccd_ligands/structures/WV7.cif,WV7,245.198,17,6,"C,F,H,N,O",C11 H10 F3 N O2,"2-(trifluoroacetyl)-1,2,3,4-tetrahydroisoquinolin-6-ol",1
ccd_svo,./data/rfd3/ccd_ligands/structures/SVO.cif,SVO,245.256,16,8,"C,H,N,O,S",C8 H11 N3 O4 S,4-(dimethylamino)-~{N}-nitro-benzenesulfonamide,1
ccd_4ao,./data/rfd3/ccd_ligands/structures/4AO.cif,4AO,245.280,18,6,"C,H,N,O",C12 H15 N5 O,2-(4-ethoxy-8-methylquinazolin-2-yl)guanidine,1
ccd_p4h,./data/rfd3/ccd_ligands/structures/P4H.cif,P4H,246.215,18,5,"C,H,O",C13 H10 O5,"[2,4-bis(oxidanyl)phenyl]-[3,4-bis(oxidanyl)phenyl]methanone",1
ccd_27f,./data/rfd3/ccd_ligands/structures/27F.cif,27F,247.251,19,4,"C,H,N,O",C15 H9 N3 O,"4-(4-OXO-1,4-DIHYDROQUINAZOLIN-2-YL)BENZONITRILE",1
ccd_v3w,./data/rfd3/ccd_ligands/structures/V3W.cif,V3W,247.290,18,4,"C,H,N,O",C14 H17 N O3,4-(4-methoxypiperidin-1-yl)carbonylbenzaldehyde,1
ccd_nz9,./data/rfd3/ccd_ligands/structures/NZ9.cif,NZ9,247.291,15,7,"C,H,N,O,S",C8 H9 N O4 S2,3-(cyclopropylsulfamoyl)thiophene-2-carboxylic acid,1
ccd_s6v,./data/rfd3/ccd_ligands/structures/S6V.cif,S6V,247.293,18,5,"C,H,N,O",C13 H17 N3 O2,1-[2-(2-oxidanylidenepyrrolidin-1-yl)ethyl]-3-phenyl-urea,1
ccd_a1a77,./data/rfd3/ccd_ligands/structures/A1A77.cif,A1A77,247.296,18,6,"C,H,N,O",C12 H17 N5 O,"[(2R)-4-methyl-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperazin-2-yl]methanol",1
ccd_dp3,./data/rfd3/ccd_ligands/structures/DP3.cif,DP3,247.298,17,9,"C,H,N,O",C8 H21 N7 O2,N-{(4S)-4-AMINO-5-[(2-AMINOETHYL)AMINO]PENTYL}-N'-NITROGUANIDINE,1
ccd_7qr,./data/rfd3/ccd_ligands/structures/7QR.cif,7QR,247.723,17,4,"C,CL,H,N",C13 H14 Cl N3,6-azanyl-2-chloranyl-3-[(Z)-piperidin-3-ylidenemethyl]benzenecarbonitrile,1
ccd_a1ibe,./data/rfd3/ccd_ligands/structures/A1IBE.cif,A1IBE,248.275,16,7,"C,F,H,N,O,S",C9 H13 F N2 O3 S,~{N}-[(2~{S})-3-azanyl-2-oxidanyl-propyl]-2-fluoranyl-benzenesulfonamide,1
ccd_0qx,./data/rfd3/ccd_ligands/structures/0QX.cif,0QX,248.283,19,4,"C,H,N",C15 H12 N4,"2-(1H-indol-3-ylmethyl)-1H-imidazo[4,5-c]pyridine",1
ccd_49r,./data/rfd3/ccd_ligands/structures/49R.cif,49R,248.321,18,4,"C,H,N,O",C14 H20 N2 O2,"tert-butyl (3R)-1,2,3,4-tetrahydroquinolin-3-ylcarbamate",1
ccd_a1bem,./data/rfd3/ccd_ligands/structures/A1BEM.cif,A1BEM,248.324,18,5,"C,H,N,O",C13 H20 N4 O,N-ethyl-2-(4-methylpiperazin-1-yl)pyridine-3-carboxamide,1
ccd_0sw,./data/rfd3/ccd_ligands/structures/0SW.cif,0SW,249.310,19,3,"C,H,N",C16 H15 N3,N-(2-phenylethyl)quinazolin-4-amine,1
ccd_23m,./data/rfd3/ccd_ligands/structures/23M.cif,23M,249.310,19,3,"C,H,N",C16 H15 N3,2-(3-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,1
ccd_a1emh,./data/rfd3/ccd_ligands/structures/A1EMH.cif,A1EMH,250.246,17,7,"C,H,O",C10 H18 O7,3-[2-[2-(3-hydroxy-3-oxopropyloxy)ethoxy]ethoxy]propanoic acid,1
ccd_gus,./data/rfd3/ccd_ligands/structures/GUS.cif,GUS,250.254,18,7,"C,H,N,O",C11 H14 N4 O3,(E)-N-[(5-carbamimidamido-2-hydroxyphenyl)methylidene]-L-alanine,1
ccd_697,./data/rfd3/ccd_ligands/structures/697.cif,697,251.237,19,4,"C,H,N,O",C15 H9 N O3,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,1
ccd_dsy,./data/rfd3/ccd_ligands/structures/DSY.cif,DSY,251.302,17,5,"C,H,N,O,S",C12 H13 N O3 S,5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID,1
ccd_m4q,./data/rfd3/ccd_ligands/structures/M4Q.cif,M4Q,251.305,17,6,"C,H,N,O,S",C11 H13 N3 O2 S,"6-[[methyl(thiophen-3-ylmethyl)amino]methyl]-5~{H}-pyrimidine-2,4-dione",1
ccd_uq4,./data/rfd3/ccd_ligands/structures/UQ4.cif,UQ4,252.184,18,9,"C,H,N,O",C9 H8 N4 O5,"N-(7-nitro-2,1,3-benzoxadiazol-4-yl)-beta-alanine",1
ccd_wct,./data/rfd3/ccd_ligands/structures/WCT.cif,WCT,252.190,17,8,"C,F,H,N,O",C9 H11 F3 N2 O3,"3-methyl-N-[(3S)-4,4,4-trifluoro-3-hydroxybutyl]-1,2-oxazole-5-carboxamide",1
ccd_3nb,./data/rfd3/ccd_ligands/structures/3NB.cif,3NB,252.306,18,4,"C,H,O",C14 H20 O4,"1-(3,4,5-trihydroxyphenyl)octan-1-one",1
ccd_8hl,./data/rfd3/ccd_ligands/structures/8HL.cif,8HL,252.306,18,4,"C,H,O",C14 H20 O4,"2-heptyl-4,6-bis(oxidanyl)benzoic acid",1
ccd_ejy,./data/rfd3/ccd_ligands/structures/EJY.cif,EJY,253.256,19,5,"C,H,N,O",C14 H11 N3 O2,2-benzyl-5-nitro-1H-benzimidazole,1
ccd_a1iuz,./data/rfd3/ccd_ligands/structures/A1IUZ.cif,A1IUZ,253.339,19,2,"C,H,N,O",C17 H19 N O,"3-methyl-1-(2-methylphenyl)-5,6,7,8-tetrahydro-2~{H}-cyclohepta[c]pyrrol-4-one",1
ccd_iwi,./data/rfd3/ccd_ligands/structures/IWI.cif,IWI,253.705,16,5,"C,CL,H,N,O,S",C11 H8 Cl N O2 S,"2-[(3-chlorophenyl)methyl]-1,3-thiazole-4-carboxylic acid",1
ccd_92n,./data/rfd3/ccd_ligands/structures/92N.cif,92N,254.046,19,5,"B,C,H,O",C14 H11 B O4,"4-[(1-oxidanyl-3~{H}-2,1-benzoxaborol-5-yl)oxy]benzaldehyde",1
ccd_pma,./data/rfd3/ccd_ligands/structures/PMA.cif,PMA,254.150,18,8,"C,H,O",C10 H6 O8,PYROMELLITIC ACID,1
ccd_f4a,./data/rfd3/ccd_ligands/structures/F4A.cif,F4A,254.247,19,7,"C,H,N,O",C12 H10 N6 O,4-[(9H-purin-6-yl)amino]benzamide,1
ccd_9y4,./data/rfd3/ccd_ligands/structures/9Y4.cif,9Y4,254.327,19,3,"C,H,N,O",C16 H18 N2 O,N-[(4-methylphenyl)methyl]-N~2~-phenylglycinamide,1
ccd_4p6,./data/rfd3/ccd_ligands/structures/4P6.cif,4P6,254.350,18,3,"C,H,N,S",C15 H14 N2 S,"(3E)-3-(thiophen-2-ylmethylidene)-3,4,5,6-tetrahydro-2,3'-bipyridine",1
ccd_a1bxl,./data/rfd3/ccd_ligands/structures/A1BXL.cif,A1BXL,255.315,19,4,"C,H,N,O",C15 H17 N3 O,N-(quinolin-8-yl)piperidine-4-carboxamide,1
ccd_5sk,./data/rfd3/ccd_ligands/structures/5SK.cif,5SK,255.318,19,5,"C,H,N",C14 H17 N5,"~{N}-[(2~{R})-butan-2-yl]-1-methyl-[1,2,4]triazolo[4,3-a]quinoxalin-4-amine",1
ccd_i77,./data/rfd3/ccd_ligands/structures/I77.cif,I77,257.248,19,7,"C,H,N,O",C12 H11 N5 O2,"5'-(hydrazinecarbonyl)[2,2'-bipyridine]-5-carboxamide",1
ccd_umj,./data/rfd3/ccd_ligands/structures/UMJ.cif,UMJ,258.316,19,4,"C,H,N,O",C15 H18 N2 O2,1-benzyl-3-tert-butyl-1H-pyrazole-5-carboxylic acid,1
ccd_xo3,./data/rfd3/ccd_ligands/structures/XO3.cif,XO3,258.316,19,4,"C,H,N,O",C15 H18 N2 O2,"5-[(2R,4S)-2-(phenylmethyl)piperidin-4-yl]-1,2-oxazol-3-one",1
ccd_wor,./data/rfd3/ccd_ligands/structures/WOR.cif,WOR,258.337,17,6,"C,H,N,O,S",C11 H18 N2 O3 S,N'-(2-hydroxy-5-methylphenyl)-N-methyl-N-(propan-2-yl)sulfuric diamide,1
ccd_8cb,./data/rfd3/ccd_ligands/structures/8CB.cif,8CB,258.355,19,2,"C,H,O",C17 H22 O2,"(1'R,2'R)-4,5'-dimethyl-2'-(prop-1-en-2-yl)-1',2',3',4'-tetrahydro[1,1'-biphenyl]-2,6-diol",1
ccd_v36,./data/rfd3/ccd_ligands/structures/V36.cif,V36,258.486,17,7,"B,C,CL,H,N,O",C10 H14 B Cl N O4,L-1-(4-CHLOROPHENYL)-2-(ACETAMIDO)ETHANE BORONIC ACID,1
ccd_vus,./data/rfd3/ccd_ligands/structures/VUS.cif,VUS,259.087,18,8,"B,C,H,N,O",C10 H20 B N2 O5,"3-[(3~{a}~{S},4~{S},6~{a}~{R})-4-carboxy-2,3,4,5,6,6~{a}-hexahydro-1~{H}-pyrrolo[2,3-c]pyrrol-3~{a}-yl]propyl-$l^{3}-oxidanyl-bis(oxidanyl)boranuide",1
ccd_apf,./data/rfd3/ccd_ligands/structures/APF.cif,APF,259.224,18,6,"C,F,H,N,O",C12 H12 F3 N O2,"1,1,1-TRIFLUORO-3-ACETAMIDO-4-PHENYL BUTAN-2-ONE(N-ACETYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)",1
ccd_n7m,./data/rfd3/ccd_ligands/structures/N7M.cif,N7M,259.282,17,8,"C,H,N,O,S",C9 H13 N3 O4 S,4-{[(2-hydroxyethyl)carbamoyl]amino}benzene-1-sulfonamide,1
ccd_wws,./data/rfd3/ccd_ligands/structures/WWS.cif,WWS,260.682,18,7,"C,CL,H,N",C11 H9 Cl N6,3-[(5-chloropyridin-2-yl)methyl]-3H-purin-6-amine,1
ccd_m6r,./data/rfd3/ccd_ligands/structures/M6R.cif,M6R,261.167,16,10,"C,H,N,O,P",C6 H16 N O8 P,5-AMINO-5-DEOXY-1-O-PHOSPHONO-D-MANNITOL,1
ccd_ow9,./data/rfd3/ccd_ligands/structures/OW9.cif,OW9,261.278,20,4,"C,H,N,O",C16 H11 N3 O,"1-(3-methylphenyl)carbonylpyrrolo[3,2-c]pyridine-3-carbonitrile",1
ccd_ik1,./data/rfd3/ccd_ligands/structures/IK1.cif,IK1,261.300,18,6,"C,H,N,O,S",C12 H11 N3 O2 S,5-PHENYL-2-UREIDOTHIOPHENE-3-CARBOXAMIDE,1
ccd_4vc,./data/rfd3/ccd_ligands/structures/4VC.cif,4VC,261.707,18,5,"C,CL,H,N,O",C13 H12 Cl N3 O,1-(2-chlorophenyl)-3-(pyridin-3-ylmethyl)urea,1
ccd_nqo,./data/rfd3/ccd_ligands/structures/NQO.cif,NQO,261.707,18,5,"C,CL,H,N,O",C13 H12 Cl N3 O,2-(3-chlorophenyl)-N-(4-methylpyridazin-3-yl)acetamide,1
ccd_9ps,./data/rfd3/ccd_ligands/structures/9PS.cif,9PS,262.303,20,2,"C,H,O",C18 H14 O2,"4-[(~{E})-2-naphthalen-2-ylethenyl]benzene-1,2-diol",1
ccd_a3v,./data/rfd3/ccd_ligands/structures/A3V.cif,A3V,263.375,19,3,"C,H,N,O",C16 H25 N O2,(1R)-3-amino-1-[3-(cyclohexylmethoxy)phenyl]propan-1-ol,1
ccd_a1a9g,./data/rfd3/ccd_ligands/structures/A1A9G.cif,A1A9G,264.280,19,7,"C,H,N,O",C12 H16 N4 O3,"(2S)-3-(1,3-dioxolan-2-yl)-2-[(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]propan-1-ol",1
ccd_7n4,./data/rfd3/ccd_ligands/structures/7N4.cif,7N4,264.488,18,5,"B,C,CL,F,H,O",C13 H11 B Cl F O2,{3-chloro-4-[(2-fluorophenyl)methoxy]phenyl}borinic acid,1
ccd_mpe,./data/rfd3/ccd_ligands/structures/MPE.cif,MPE,266.316,18,6,"C,H,N,O,S",C12 H14 N2 O3 S,(1H-INDOL-3-YL)-(2-MERCAPTO-ETHOXYIMINO)-ACETIC ACID,1
ccd_k0o,./data/rfd3/ccd_ligands/structures/K0O.cif,K0O,266.333,19,4,"C,H,O",C15 H22 O4,Aspterric Acid,1
ccd_a1b19,./data/rfd3/ccd_ligands/structures/A1B19.cif,A1B19,266.359,18,5,"C,H,N,O,S",C13 H18 N2 O2 S,(3S)-1-[(2S)-2-(thiophen-2-yl)propanoyl]piperidine-3-carboxamide,1
ccd_1v6,./data/rfd3/ccd_ligands/structures/1V6.cif,1V6,266.361,19,3,"C,H,N,S",C16 H14 N2 S,"4-(4-benzylphenyl)-1,3-thiazol-2-amine",1
ccd_91f,./data/rfd3/ccd_ligands/structures/91F.cif,91F,268.334,19,4,"C,H,N,O,S",C15 H12 N2 O S,2-(4-methylsulfanylphenyl)-3H-quinazolin-4-one,1
ccd_m84,./data/rfd3/ccd_ligands/structures/M84.cif,M84,269.295,20,4,"C,H,N,O",C16 H15 N O3,3-{4-[(PHENYLCARBONYL)AMINO]PHENYL}PROPANOIC ACID,1
ccd_6s0,./data/rfd3/ccd_ligands/structures/6S0.cif,6S0,269.365,19,4,"C,H,N,S",C15 H15 N3 S,"2-methyl-~{N}-[(1~{S})-1-thieno[3,2-b]pyridin-6-ylethyl]pyridin-3-amine",1
ccd_vd8,./data/rfd3/ccd_ligands/structures/VD8.cif,VD8,269.403,18,4,"C,H,N,O,S",C14 H23 N O2 S,"3,5-di~{tert}-butylbenzenesulfonamide",1
ccd_v8i,./data/rfd3/ccd_ligands/structures/V8I.cif,V8I,270.090,15,8,"C,CL,H,N,O,S",C7 H5 Cl2 N O4 S,"2,4-dichloro-5-sulfamoylbenzoic acid",1
ccd_hno,./data/rfd3/ccd_ligands/structures/HNO.cif,HNO,270.158,17,5,"C,CL,H,N",C12 H13 Cl2 N3,"N-tert-butyl-6,7-bis(chloranyl)quinoxalin-2-amine",1
ccd_a1bnn,./data/rfd3/ccd_ligands/structures/A1BNN.cif,A1BNN,270.229,15,3,"C,H,N,O,SE",C12 H17 N O Se,N-phenyl-6-selanylhexanamide,1
ccd_v7r,./data/rfd3/ccd_ligands/structures/V7R.cif,V7R,270.348,18,6,"C,H,N,O,S",C12 H18 N2 O3 S,4-azanyl-~{N}-(4-oxidanylcyclohexyl)benzenesulfonamide,1
ccd_17w,./data/rfd3/ccd_ligands/structures/17W.cif,17W,270.349,19,4,"C,H,N,O,S",C15 H14 N2 O S,2-[(2-phenoxyethyl)sulfanyl]-1H-benzimidazole,1
ccd_ubp,./data/rfd3/ccd_ligands/structures/UBP.cif,UBP,271.227,19,9,"C,H,N,O",C10 H13 N3 O6,"3-[3-(2-carboxyethyl)-2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl]-L-alanine",1
ccd_opa,./data/rfd3/ccd_ligands/structures/OPA.cif,OPA,271.247,18,8,"C,H,N,O,S",C10 H9 N O6 S,"2-(OXALYL-AMINO)-4,7-DIHYDRO-5H-THIENO[2,3-C]PYRAN-3-CARBOXYLIC ACID",1
ccd_x07,./data/rfd3/ccd_ligands/structures/X07.cif,X07,272.259,20,7,"C,H,N,O",C13 H12 N4 O3,5-nitro-2-[(pyridin-3-ylmethyl)amino]benzamide,1
ccd_a1b5l,./data/rfd3/ccd_ligands/structures/A1B5L.cif,A1B5L,272.302,20,6,"C,H,N,O",C14 H16 N4 O2,(3S)-1-[(6-cyanopyridin-2-yl)acetyl]piperidine-3-carboxamide,1
ccd_geh,./data/rfd3/ccd_ligands/structures/GEH.cif,GEH,273.779,17,5,"C,CL,H,N,O,S",C12 H16 Cl N O2 S,2-(4-chloranylphenoxy)-2-methyl-~{N}-(2-sulfanylethyl)propanamide,1
ccd_f1v,./data/rfd3/ccd_ligands/structures/F1V.cif,F1V,274.358,20,4,"C,H,N,O",C16 H22 N2 O2,"N-[2-(5-methoxy-1H-indol-3-yl)ethyl]-2,2-dimethylpropanamide",1
ccd_a1bay,./data/rfd3/ccd_ligands/structures/A1BAY.cif,A1BAY,274.361,20,5,"C,H,N,O",C15 H22 N4 O,"2-[(2R)-3,3-dimethyl-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrrolidin-2-yl]propan-2-ol",1
ccd_zys,./data/rfd3/ccd_ligands/structures/ZYS.cif,ZYS,275.369,19,5,"C,H,N,O,S",C14 H17 N3 O S,"[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone",1
ccd_rjj,./data/rfd3/ccd_ligands/structures/RJJ.cif,RJJ,275.389,20,4,"C,H,N,O",C16 H25 N3 O,"(5R)-N-benzyl-5-ethyl-1-methyl-1,4-diazepane-5-carboxamide",1
ccd_a1axy,./data/rfd3/ccd_ligands/structures/A1AXY.cif,A1AXY,275.412,19,4,"C,H,N,S",C15 H21 N3 S,"N-[(1R,2S,4R)-bicyclo[2.2.1]heptan-2-yl]-N'-[2-(pyridin-2-yl)ethyl]thiourea",1
